Entry Name K12	Entry Name BL21(DE3)	Category	Description	Protein MW	Protein Len	Unique Peptides	Unique Spectra	Total #spectra
YGGN_ECOLI	C6EIF3_ECOBD	G	Putative uncharacterized protein (Putative uncharacterized protein yggN)	"1,046.58"	239	3	3	3
DEOC_ECOLI	C6EBJ0_ECOBD	A	Deoxyribose-phosphate aldolase (EC 4.1.2.4)	"1,088.62"	259	20	20	37
SYL_ECOLI	C6EK51_ECOBD	A	Leucyl-tRNA synthetase (EC 6.1.1.4) (Leucine--tRNA ligase)	795.3996	860	6	6	6
YGHZ_ECOLI	C6EHZ1_ECOBD	A	Aldo-keto reductase (Aldo/keto reductase)	716.405	346	1	1	8
YNJB_ECOLI	C6ECK3_ECOBD	G	Extracellular solute-binding protein family 1 (Putative uncharacterized protein ynjB)	930.5004	388	3	3	3
YAEJ_ECOLI	C6EA93_ECOBD	A	Class I peptide chain release factor (Putative uncharacterized protein yaeJ)	"1,358.70"	140	1	1	2
PQQL_ECOLI	C6EEM3_ECOBD	G	Peptidase M16 domain protein	"1,627.82"	927	8	8	8
GYRA_ECOLI	C6E9X0_ECOBD	A	DNA gyrase subunit A (EC 5.99.1.3) (DNA gyrase, A subunit) (EC 5.99.1.3)	"1,481.87"	875	3	3	3
TKT1_ECOLI	C6EIH4_ECOBD	A	Transketolase (Transketolase 1, thiamin-binding) (EC 2.2.1.1)	"2,027.98"	663	16	18	18
PYRG_ECOLI	C6EJ92_ECOBD	B	CTP synthase (EC 6.3.4.2) (CTP synthetase) (UTP--ammonia ligase)	"1,187.62"	545	13	13	15
HISX_ECOLI	C6EB65_ECOBD	A	Histidinol dehydrogenase (EC 1.1.1.23)	872.4836	434	5	5	8
USPD_ECOLI	C6EEX5_ECOBD	A	Stress-induced protein (UspA domain protein)	672.4039	142	1	1	1
YBJX_ECOLI	C6EIA4_ECOBD	F1	Putative uncharacterized protein (Putative uncharacterized protein ybjX)	988.5674	330	3	3	3
ACCA_ECOLI	C6EAA0_ECOBD	A	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 6.4.1.2)	832.4887	319	14	15	27
RFAP_ECOLI	C6EDG1_ECOBD	A	Lipopolysaccharide kinase	698.3179	265	11	12	21
PYRH_ECOLI	C6EAB4_ECOBD	A	Uridylate kinase (EC 2.7.4.22)	693.3677	241	3	3	4
HISJ_ECOLI	C6ELE4_ECOBD	G	Cationic amino acid ABC transporter, periplasmic binding protein (Histidine/lysine/arginine/ornithine transporter subunit)	795.3995	260	17	17	28
ARGT_ECOLI	C6ELE3_ECOBD	G	Cationic amino acid ABC transporter, periplasmic binding protein (Lysine/arginine/ornithine transporter subunit)	795.3995	260	6	7	9
OPPC_ECOLI	C6EFZ1_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Oligopeptide transporter subunit)	875.437	302	4	4	4
YGIB_ECOLI	C6EHV7_ECOBD	A	UPF0441 protein ygiB	851.4258	223	9	14	22
FABR_ECOLI	C6EE46_ECOBD	A	DNA-binding transcriptional repressor (Transcriptional regulator, TetR family)	"1,211.61"	234	4	4	6
MLAA_ECOLI	C6ELA7_ECOBD	I	Predicted lipoprotein (VacJ family lipoprotein)	"1,211.57"	251	6	9	18
	IPI:CON_00702820.2|TREMBL:Q2KIF2_ECOBD			945.4748	0	1	1	1
C56H_ECOLI	C6EB94_ECOBD	B	Cytochrome B561	"1,828.89"	169	2	2	4
RAIA_ECOLI	C6EJZ4_ECOBD	A	Cold shock protein associated with 30S ribosomal subunit (Sigma 54 modulation protein/ribosomal protein S30EA)	"1,866.86"	113	1	1	2
RL15_ECOLI	C6EGG5_ECOBD	A	50S ribosomal protein L15	958.568	144	7	7	25
RL35_ECOLI	C6ECP0_ECOBD	A	50S ribosomal protein L35	"1,893.98"	65	1	1	2
RL28_ECOLI	C6EDF4_ECOBD	A	50S ribosomal protein L28	913.4962	78	4	5	29
YJAH_ECOLI	C6EE17_ECOBD	I	Putative uncharacterized protein (Putative uncharacterized protein yjaH)	"2,138.00"	231	3	3	3
NUOJ_ECOLI	C6E9S2_ECOBD	B	NADH dehydrogenase (Quinone) (EC 1.6.99.5) (NADH dehydrogenase subunit J) (EC 1.6.5.3)	728.3574	184	6	8	23
NUOL_ECOLI	C6E9S4_ECOBD	B	NADH dehydrogenase subunit L (EC 1.6.5.3) (Proton-translocating NADH-quinone oxidoreductase, chain L)	533.2865	613	8	14	69
SECE_ECOLI	C6EE38_ECOBD	B	Preprotein translocase, SecE subunit (Translocase)	899.5462	127	8	8	92
DHSA_ECOLI	C6EJL4_ECOBD	F1	Succinate dehydrogenase flavoprotein subunit (EC 1.3.99.1) (Succinate dehydrogenase or fumarate reductase, flavoprotein subunit)	687.4037	588	39	54	266
OPPA_ECOLI	C6EGM4_ECOBD	G	Extracellular solute-binding protein family 5	752.3938	558	29	38	58
OPGD_ECOLI	C6EET8_ECOBD	G	Periplasmic glucan biosynthesis protein MdoG	"1,344.67"	539	19	23	23
DACA_ECOLI	C6EK61_ECOBD	F2	Beta-lactamase (EC 3.5.2.6) (D-alanyl-D-alanine carboxypeptidase (Penicillin-binding protein 5)) (EC 3.4.16.4)	919.5031	403	31	58	107
YFBS_ECOLI	C6ELG1_ECOBD	B	Citrate transporter (Predicted transporter)	"1,077.57"	610	1	1	1
DACC_ECOLI	C6EIU4_ECOBD	F2	Beta-lactamase (EC 3.5.2.6) (D-alanyl-D-alanine carboxypeptidase (Penicillin-binding protein 6a)) (EC 3.4.16.4)	"1,760.98"	400	37	59	106
SUCC_ECOLI	C6EJL0_ECOBD	A	Succinyl-CoA ligase [ADP-forming] subunit beta (EC 6.2.1.5) (Succinyl-CoA synthetase subunit beta)	"1,149.54"	388	9	9	14
QMCA_ECOLI	C6EKX5_ECOBD	B	Band 7 protein (Predicted protease, membrane anchored)	733.3474	305	17	25	35
DAPA_ECOLI	C6EKN3_ECOBD	A	Dihydrodipicolinate synthase	"1,171.59"	292	1	1	1
LOLA_ECOLI	C6EI91_ECOBD	G	Outer membrane lipoprotein carrier protein LolA	"1,422.70"	203	1	1	1
	IPI:CON_LACB|SWISS-PROT:P02754_ECOBD			903.5663	0	12	15	52
YGAP_ECOLI	C6EJV7_ECOBD	B	Predicted inner membrane protein with hydrolase activity (Rhodanese domain protein)	"1,024.63"	174	4	5	8
FTSK_ECOLI	C6EI92_ECOBD	B	Cell divisionFtsK/SpoIIIE (DNA-binding membrane protein required for chromosome resolution and partitioning)	945.5476	1342	2	2	3
PHNF_ECOLI	C6ED21_ECOBD	A	Phophonate C-P lyase system transcriptional regulator PhnF, GntR family (Predicted DNA-binding transcriptional regulator of phosphonate uptake and biodegradation)	822.4356	241	1	1	1
	IPI:CON_00690783.3|TREMBL:Q2KJC7;Q8HZM3_ECOBD			665.387	0	1	1	2
GLPF_ECOLI	C6EEX1_ECOBD	B	Glycerol facilitator (MIP family channel protein)	"1,292.62"	281	2	3	4
ATKB_ECOLI	C6EJN7_ECOBD	B	Potassium-transporting ATPase B chain (EC 3.6.3.12) (ATP phosphohydrolase [potassium-transporting] B chain) (Potassium-binding and translocating subunit B) (Potassium-translocating ATPase B chain)	"3,428.68"	682	7	8	12
METI_ECOLI	C6EA86_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (DL-methionine transporter subunit)	"1,206.60"	217	3	9	86
YDHK_ECOLI	C6EDK0_ECOBD	B	Conserved inner membrane protein (Fusaric acid resistance protein conserved region)	979.4844	670	1	1	1
METH_ECOLI	C6EE05_ECOBD	A	B12-dependent methionine synthase (EC 2.1.1.13) (Methionine synthase)	812.4625	1227	8	8	19
GYRB_ECOLI	C6ECI0_ECOBD	A	DNA gyrase subunit B (EC 5.99.1.3)	"2,150.04"	804	12	14	14
PTRA_ECOLI	C6EJ48_ECOBD	G	Peptidase M16 domain protein (Protease III)	"1,164.55"	962	27	32	42
	C6EE96-R_ECOBD			688.3989	0	2	2	6
DAPD_ECOLI	C6EAB9_ECOBD	A	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117) (Tetrahydrodipicolinate N-succinyltransferase)	"1,668.93"	274	6	7	15
SDHM_ECOLI	C6EJ74_ECOBD	A	L-serine deaminase II (EC 4.3.1.17) (L-serine dehydratase 1) (EC 4.3.1.17)	"1,057.59"	455	2	2	2
GATZ_ECOLI	C6EAL5_ECOBD	A	D-tagatose-bisphosphate aldolase, class II, non-catalytic subunit (Putative tagatose 6-phosphate kinase 1)	"2,143.10"	420	6	9	11
YCJX_ECOLI	C6EFR1_ECOBD	A	Conserved protein with nucleoside triphosphate hydrolase domain (Putative uncharacterized protein)	529.3709	465	1	1	1
YCJF_ECOLI	C6EFR0_ECOBD	B	UPF0283 membrane protein ycjF	785.4881	353	14	19	44
THIB_ECOLI	C6EAY7_ECOBD	G	Thiamin transporter subunit (Thiamine ABC transporter, periplasmic binding protein)	"2,044.11"	327	1	1	1
LLDD_ECOLI	C6EDI4_ECOBD	B	FMN-dependent alpha-hydroxy acid dehydrogenase (L-lactate dehydrogenase, FMN-linked) (EC 1.1.2.3)	"1,674.89"	396	26	37	105
MSCS_ECOLI	C6EII5_ECOBD	B	Mechanosensitive channel (MscS Mechanosensitive ion channel)	760.42	286	20	33	87
FTSZ_ECOLI	C6EAW0_ECOBD	F1	Cell division protein ftsZ	"1,097.57"	383	5	5	7
SAPC_ECOLI	C6EFU0_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Predicted antimicrobial peptide transporter subunit)	821.4515	296	4	4	5
RL5_ECOLI	C6EGF8_ECOBD	A	50S ribosomal protein L5	736.4352	179	19	31	109
RS13_ECOLI	C6EGG8_ECOBD	A	30S ribosomal protein S13	"1,090.60"	118	5	6	8
CYOC_ECOLI	C6EL36_ECOBD	B	Cytochrome o ubiquinol oxidase subunit III (EC 1.10.3.-) (Cytochrome o ubiquinol oxidase, subunit III)	748.3948	204	1	1	4
DCRB_ECOLI	C6EFA2_ECOBD	E	Periplasmic protein (Putative uncharacterized protein)	"1,628.89"	185	14	23	79
TATA_ECOLI	C6EF60_ECOBD	B	Twin arginate translocase protein A (Twin-arginine translocation protein, TatA/E family subunit)	911.4694	89	13	27	74
SLYB_ECOLI	C6EDK4_ECOBD	I	17 kDa surface antigen (Outer membrane lipoprotein)	"3,157.63"	155	7	21	115
YJEJ_ECOLI	C6ECY0_ECOBD	A	Putative uncharacterized protein (Putative uncharacterized protein yjeJ)	616.3413	289	1	1	2
	C6EG93-R_ECOBD			815.4735	0	1	2	4
	C6EE99-R_ECOBD			"1,787.00"	0	1	1	1
NUOA_ECOLI	C6E9R4_ECOBD	B	NADH-quinone oxidoreductase subunit (EC 1.6.99.5)	"1,534.75"	147	5	11	62
NUOG_ECOLI	C6E9R9_ECOBD	F1	NADH-quinone oxidoreductase (EC 1.6.99.5)	"2,265.12"	908	26	28	55
DHG_ECOLI	C6EAT3_ECOBD	B	Glucose dehydrogenase (EC 1.1.5.2) (Membrane-bound PQQ-dependent dehydrogenase, glucose/quinate/shikimate family) (EC 1.1.5.2)	"1,384.65"	796	28	31	42
BGLX_ECOLI	C6EAH9_ECOBD	G	Beta-D-glucoside glucohydrolase, periplasmic (EC 3.2.1.21) (Glycoside hydrolase family 3 domain protein)	"1,355.59"	765	55	73	129
YJIY_ECOLI	C6EBM6_ECOBD	B	Carbon starvation protein CstA (Predicted inner membrane protein)	"1,099.57"	716	13	16	77
YBBP_ECOLI	C6EKW8_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	545.3405	804	18	28	81
WCAL_ECOLI	C6EAR3_ECOBD	A	Glycosyl transferase group 1 (Predicted glycosyl transferase)	545.3405	406	1	1	1
	IPI:CON_00710783.2|SWISS-PROT:P01966_ECOBD			818.4407	0	3	5	26
MDLA_ECOLI	C6EL15_ECOBD	B	ABC transporter related (Fused predicted multidrug transporter subunits of ABC superfamily: ATP-binding components)	"1,089.55"	590	20	22	33
YAHF_ECOLI	C6ELR0_ECOBD	A	FdrA family protein (Predicted acyl-CoA synthetase with NAD(P)-binding domain and succinyl-CoA synthetase domain)	730.4094	515	1	1	12
EPTA_ECOLI	C6ED10_ECOBD	B	Predicted metal dependent hydrolase (Sulfatase)	973.4772	547	26	42	206
NUOF_ECOLI	C6E9R8_ECOBD	F1	NADH-quinone oxidoreductase, F subunit (EC 1.6.99.5) (NADH:ubiquinone oxidoreductase, chain F) (EC 1.6.5.3)	"1,237.63"	445	14	15	24
FADI_ECOLI	C6ELB2_ECOBD	A	3-ketoacyl-CoA thiolase (EC 2.3.1.16) (ACSs) (Acetyl-CoA acyltransferase) (Acyl-CoA ligase) (Beta-ketothiolase) (Fatty acid oxidation complex subunit beta)	"1,229.73"	436	19	22	38
RSEB_ECOLI	C6EK16_ECOBD	G	Periplasmic negative regulator of sigmaE (Sigma E regulatory protein, MucB/RseB)	905.5162	318	11	13	21
OBG_ECOLI	C6EH44_ECOBD	A	GTPase obg (GTP-binding protein obg)	623.3511	390	1	1	1
	C6ED12-R_ECOBD			"1,532.80"	0	1	1	2
RHTB_ECOLI	C6EF87_ECOBD	B	Homoserine/threonine efflux pump (Neutral amino-acid efflux system)	758.4408	206	1	1	1
RL9_ECOLI	C6ECE6_ECOBD	A	50S ribosomal protein L9	"1,025.51"	149	5	5	5
YFGC_ECOLI	C6EKL7_ECOBD	G	Peptidase M48 Ste24p (Predicted peptidase)	730.4095	487	6	6	13
YFHA_ECOLI	C6EKF3_ECOBD	A	Predicted DNA-binding response regulator in two-component system (Putative two component, sigma54 specific, transcriptional regulator, Fis family)	730.4095	444	2	2	10
YGBN_ECOLI	C6EJC7_ECOBD	B	Gluconate transporter (Predicted transporter)	644.4091	454	2	2	2
	C6EAF9-R_ECOBD			"1,034.59"	0	1	1	1
RHTC_ECOLI	C6EF88_ECOBD	B	Homoserine/threonine efflux pump (Threonine efflux system)	"1,409.76"	206	1	1	4
RNR_ECOLI	C6ECH0_ECOBD	A	Exoribonuclease R, RNase R (EC 3.1.-.-) (VacB and RNase II family 3'-5' exoribonuclease) (EC 3.1.13.1)	849.4214	813	2	2	3
AAS_ECOLI	C6EJ32_ECOBD	B	2-acyl-glycerophospho-ethanolamine acyltransferase (EC 2.3.1.40) (EC 6.2.1.20) (AMP-dependent synthetase and ligase)	"1,103.61"	719	24	27	39
MUKB_ECOLI	C6EI58_ECOBD	A	Chromosome partition protein mukB (Structural maintenance of chromosome-related protein)	771.4472	1486	10	10	14
BARA_ECOLI	C6EJ86_ECOBD	B	Hpt sensor hybrid histidine kinase (Hybrid sensory histidine kinase, in two-component regulatory system with UvrY) (EC 2.7.3.-)	"1,180.56"	918	14	16	17
EFG_ECOLI	C6EGC4_ECOBD	A	Elongation factor G (EF-G)	"1,062.56"	704	42	50	86
UVRB_ECOLI	C6EJ03_ECOBD	A	UvrABC system protein B (Protein uvrB) (Excinuclease ABC subunit B)	"1,353.81"	673	2	3	23
YJEK_ECOLI	C6ECX9_ECOBD	A	Lysine 2,3-aminomutase YodO family protein (EC 5.4.3.2) (Predicted lysine aminomutase)	529.3457	342	1	1	2
ILVG_ECOLI	C6EG43_ECOBD	A	Acetolactate synthase (EC 2.2.1.6)	598.3924	548	1	1	4
GLPD_ECOLI	C6EFE8_ECOBD	F1	FAD dependent oxidoreductase	864.505	501	24	28	33
CISY_ECOLI	C6EJL8_ECOBD	A	Citrate synthase (EC 2.3.3.1)	"1,080.54"	427	11	11	15
TYPH_ECOLI	C6EBI9_ECOBD	B	Thymidine phosphorylase (EC 2.4.2.4) (TdRPase)	"1,020.50"	440	27	39	82
RSTB_ECOLI	C6EDN9_ECOBD	B	Histidine kinase (Sensory histidine kinase in two-component regulatory system with RstA)	"1,323.60"	433	11	11	13
YADG_ECOLI	C6EAT0_ECOBD	F1	ABC transporter related (Predicted transporter subunit: ATP-binding component of ABC superfamily)	775.4608	308	19	21	30
RNFE_ECOLI	C6EDL4_ECOBD	B	Electron transport complex protein rnfE	873.4536	231	4	4	7
FDOI_ECOLI	C6EF07_ECOBD	B	Formate dehydrogenase, gamma subunit (Formate dehydrogenase-O, cytochrome b556 subunit) (EC 1.2.1.2)	759.4472	211	1	1	2
MUG_ECOLI	C6EHS7_ECOBD	A	G/U mismatch-specific DNA glycosylase (Uracil-DNA glycosylase superfamily)	"1,229.66"	168	1	1	1
MFD_ECOLI	C6EGX8_ECOBD	A	Transcription-repair coupling factor	674.3832	1164	1	1	3
YIJD_ECOLI	C6EE45_ECOBD	B	Conserved inner membrane protein (Putative uncharacterized protein)	973.5061	119	1	1	1
RS9_ECOLI	C6EH02_ECOBD	A	30S ribosomal protein S9	"1,242.57"	130	9	9	21
KDPD_ECOLI	C6EJN9_ECOBD	B	Osmosensitive K channel His kinase sensor	"1,817.98"	894	20	22	56
KATG_ECOLI	C6EE66_ECOBD	A	Catalase-peroxidase (CP) (EC 1.11.1.6) (EC 1.11.1.7) (Peroxidase/catalase)	"1,489.68"	726	10	10	11
MDTC_ECOLI	C6EAM9_ECOBD	B	Acriflavin resistance protein (Multidrug efflux system, subunit C)	931.4954	1025	13	14	21
	C6EC11-R_ECOBD			843.53	0	1	1	2
YEJA_ECOLI	C6EA20_ECOBD	G	Extracellular solute-binding protein family 5 (Predicted oligopeptide transporter subunit)	"1,948.01"	604	3	3	4
	C6EIH3-R_ECOBD			"1,171.67"	0	1	1	1
CUSS_ECOLI	C6EKD1_ECOBD	B	Heavy metal sensor signal transduction histidine kinase (Sensory histidine kinase in two-component regulatory system with CusR, senses copper ions)	918.4891	482	9	10	10
METK_ECOLI	C6EIG9_ECOBD	A	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (MAT) (Methionine adenosyltransferase)	951.5047	384	3	3	4
FTSA_ECOLI	C6EAW1_ECOBD	F1	Cell division protein (Cell division protein FtsA)	"2,189.17"	420	10	13	17
GSIA_ECOLI	C6EIV3_ECOBD	F1	ABC transporter related	659.3835	623	6	6	91
YDGH_ECOLI	C6EDP4_ECOBD	G	Putative uncharacterized protein (Putative uncharacterized protein ydgH)	983.5925	314	7	7	12
OMPR_ECOLI	C6EFG9_ECOBD	A	Two component transcriptional regulator, winged helix family	"1,114.49"	239	5	5	8
URK_ECOLI	C6EAP1_ECOBD	A	Uridine kinase (EC 2.7.1.48) (Cytidine monophosphokinase) (Uridine monophosphokinase)	"1,319.56"	213	1	1	2
OPPB_ECOLI	C6EGM3_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Oligopeptide permease ABC transporter membrane protein)	"1,412.75"	306	1	2	4
DEF_ECOLI	C6EGI0_ECOBD	A	Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	"1,280.78"	169	2	2	2
RL19_ECOLI	C6EJY6_ECOBD	A	50S ribosomal protein L19	"1,642.88"	115	5	5	9
TAUC_ECOLI	C6ELL7_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Taurine transporter subunit)	717.389	275	1	1	1
MQO_ECOLI	C6E9Y9_ECOBD	B	Probable malate:quinone oxidoreductase (EC 1.1.5.4) (MQO) (Malate dehydrogenase [quinone])	"1,174.61"	548	17	18	25
YHJK_ECOLI	C6EEF4_ECOBD	B	Diguanylate cyclase/phosphodiesterase with extracellular sensor (Predicted diguanylate cyclase)	"1,376.73"	649	15	18	24
SYV_ECOLI	C6EC93_ECOBD	A	Valyl-tRNA synthetase (EC 6.1.1.9) (Valine--tRNA ligase)	"1,192.54"	951	8	8	9
QSEC_ECOLI	C6EHW7_ECOBD	B	Histidine kinase (Sensory histidine kinase in two-component regulatory system with QseB) (EC 2.7.3.-)	"1,309.82"	449	25	32	58
RF2_ECOLI	C6EIL7_ECOBD	A	Peptide chain release factor 2 (RF-2)	"1,249.60"	365	2	2	2
YBHC_ECOLI	C6EJI8_ECOBD	I	Pectinesterase (Predicted pectinesterase)	"1,755.90"	427	7	7	11
METN_ECOLI	C6EA85_ECOBD	F1	D-methionine ABC transporter, ATPase subunit (DL-methionine transporter subunit)	844.4424	343	14	15	19
YHAH_ECOLI	C6EHN9_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	999.5148	121	1	1	2
RL27_ECOLI	C6EH42_ECOBD	A	50S ribosomal protein L27	936.5037	85	2	2	4
YJCD_ECOLI	C6ED60_ECOBD	B	Predicted permease (Xanthine/uracil/vitamin C permease)	"1,983.05"	449	2	3	10
MDTK_ECOLI	C6ECU0_ECOBD	B	Multidrug resistance protein mdtK (Multidrug-efflux transporter)	"1,010.64"	457	4	4	11
TIG_ECOLI	C6EL29_ECOBD	A	Trigger factor (TF)	"1,190.68"	432	21	26	63
YBJT_ECOLI	C6EIB2_ECOBD	B	Conserved protein with NAD(P)-binding Rossmann-fold domain (NAD-dependent epimerase/dehydratase)	"1,019.55"	476	10	10	16
KUP_ECOLI	C6EG56_ECOBD	B	Potassium transporter (Potassium uptake protein)	827.5714	622	3	3	4
NLPD_ECOLI	C6EJC5_ECOBD	I	Peptidase M23 (Predicted outer membrane lipoprotein)	"3,103.60"	379	14	15	39
HIS1_ECOLI	C6EB66_ECOBD	A	ATP phosphoribosyltransferase (ATP-PRT) (ATP-PRTase) (EC 2.4.2.17)	"1,274.67"	299	5	5	5
EDD_ECOLI	C6EBX7_ECOBD	A	6-phosphogluconate dehydratase (EC 4.2.1.12) (Phosphogluconate dehydratase) (EC 4.2.1.12)	619.341	603	1	1	1
YFHB_ECOLI	C6EK28_ECOBD	B	HAD superfamily (Subfamily IF) hydrolase, YfhB	"1,269.68"	211	4	4	4
YCEB_ECOLI	C6EHF0_ECOBD	I	Predicted lipoprotein (Putative uncharacterized protein)	"2,052.06"	186	11	12	19
RL16_ECOLI	C6EGF3_ECOBD	A	50S ribosomal protein L16	948.5513	136	5	6	19
MINE_ECOLI	C6EGU2_ECOBD	F1	Cell division topological specificity factor	"1,081.60"	88	1	1	1
RL7_ECOLI	C6EE33_ECOBD	A	50S ribosomal protein L7/L12	"1,113.62"	121	3	4	8
HTPX_ECOLI	C6EC00_ECOBD	B	Protease HtpX (EC 3.4.24.-) (Heat shock protein HtpX)	"1,170.61"	293	9	11	33
RS20_ECOLI	C6EB30_ECOBD	A	30S ribosomal protein S20	"1,349.65"	87	5	6	16
	IPI:CON_00622240.4|SWISS-PROT:Q3TTY5_ECOBD			"1,041.56"	0	8	10	41
YBJE_ECOLI	C6EIA7_ECOBD	B	Predicted transporter (Putative uncharacterized protein)	"1,467.90"	299	2	2	4
ILVD_ECOLI	C6EG40_ECOBD	A	Dihydroxy-acid dehydratase (DAD) (EC 4.2.1.9)	858.5408	616	5	5	5
YBJL_ECOLI	C6EIQ8_ECOBD	B	Putative transport protein ybjL	989.5012	561	6	6	8
ENO_ECOLI	C6EJ93_ECOBD	A	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	806.4519	432	17	21	36
CHAA_ECOLI	C6EGP8_ECOBD	B	Calcium/proton exchanger (Calcium/sodium:proton antiporter)	"1,103.58"	366	4	5	32
YFEH_ECOLI	C6EL69_ECOBD	B	Bile acid:sodium symporter (Predicted inner membrane protein)	"1,761.83"	332	1	2	20
PROX_ECOLI	C6EJU6_ECOBD	G	Glycine betaine transporter subunit (Substrate-binding region of ABC-type glycine betaine transport system)	"2,146.08"	330	9	13	22
AAEA_ECOLI	C6EGL9_ECOBD	B	p-hydroxybenzoic acid efflux pump subunit AaeA (pHBA efflux pump protein A)	"1,072.60"	310	10	10	16
PSTB_ECOLI	C6EG78_ECOBD	F1	Phosphate ABC transporter, ATPase subunit (Phosphate transporter subunit)	900.515	257	19	22	33
PANC_ECOLI	C6EAS4_ECOBD	A	Pantothenate synthetase (PS) (EC 6.3.2.1) (Pantoate--beta-alanine ligase) (Pantoate-activating enzyme)	830.4368	283	6	6	8
FTSW_ECOLI	C6EAW6_ECOBD	B	Cell division protein FtsW (Integral membrane protein involved in stabilizing FstZ ring during cell division)	853.4527	414	5	5	7
BRNQ_ECOLI	C6ELI3_ECOBD	B	Branched-chain amino acid transport system II carrier protein (Predicted branched chain amino acid transporter (LIV-II))	801.4037	439	3	3	4
Null	C6EB49_ECOBD	A	Putative glycosyltransferase WbbB (Putative uncharacterized protein)	"1,586.77"	273	6	6	6
ISCR_ECOLI	C6EKH6_ECOBD	A	DNA-binding transcriptional repressor (Transcriptional regulator, BadM/Rrf2 family)	"1,640.86"	162	2	2	5
YEJE_ECOLI	C6EA18_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Predicted oligopeptide transporter subunit)	827.4046	341	3	3	4
RBSA_ECOLI	C6EJ65_ECOBD	F1	ABC transporter related (Putative uncharacterized protein)	916.4848	499	1	1	1
DPS_ECOLI	C6EIX0_ECOBD	A	DNA protection during starvation conditions (Ferritin Dps family protein)	915.5258	167	6	6	9
YGGT_ECOLI	C6EIF9_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	"1,093.67"	188	1	2	5
SMTA_ECOLI	C6EI61_ECOBD	A	Methyltransferase type 11 (Predicted S-adenosyl-L-methionine-dependent methyltransferase)	816.4574	261	1	1	1
FTSY_ECOLI	C6EFB0_ECOBD	F1	Signal recognition particle-docking protein FtsY	"3,986.83"	497	10	11	12
PEPT_ECOLI	C6EGW4_ECOBD	A	Peptidase T (EC 3.4.11.4) (Aminotripeptidase) (Tripeptide aminopeptidase)	"1,032.53"	408	1	1	1
RL18_ECOLI	C6EGG2_ECOBD	A	50S ribosomal protein L18	"1,016.57"	117	9	11	20
SSTT_ECOLI	C6EHQ5_ECOBD	B	Sodium:dicarboxylate symporter (Sodium:serine/threonine symporter)	630.357	414	4	4	10
YEAP_ECOLI	C6EC37_ECOBD	A	Diguanylate cyclase with GAF sensor (Predicted diguanylate cyclase)	630.357	341	1	1	2
YTFN_ECOLI	C6ECC4_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein ytfN)	865.4415	1259	14	14	21
CARB_ECOLI	C6EB19_ECOBD	A	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5) (Carbamoyl-phosphate synthetase ammonia chain)	"2,370.25"	1073	17	17	32
MAO2_ECOLI	C6EKP9_ECOBD	A	Malate dehydrogenase (Oxaloacetate-decarboxylating) (NADP(+)), Phosphate acetyltransferase (EC 1.1.1.40) (EC 2.3.1.8) (Malic enzyme)	"2,114.19"	759	1	1	2
SUFS_ECOLI	C6ECS5_ECOBD	F1	Cysteine desulfurase (EC 2.8.1.7)	644.3726	406	1	1	1
FUMA_ECOLI	C6EDN6_ECOBD	A	Fumarate hydratase (Fumarase A), aerobic Class I (EC 4.2.1.2) (Hydro-lyase, Fe-S type, tartrate/fumarate subfamily, beta subunit)	"1,164.57"	548	7	7	7
	C6EJW3-R_ECOBD			587.3148	0	1	1	7
ENVZ_ECOLI	C6EFH0_ECOBD	B	Histidine kinase	946.4588	450	11	12	14
RADA_ECOLI	C6EBI2_ECOBD	A	DNA repair protein radA	"1,320.70"	460	12	13	16
TALB_ECOLI	C6EBG1_ECOBD	A	Transaldolase (EC 2.2.1.2)	896.4724	317	7	8	11
DCUA_ECOLI	C6ECY7_ECOBD	B	Anaerobic c4-dicarboxylate antiporter, Dcu family (C4-dicarboxylate antiporter)	630.3822	433	10	13	49
ALKH_ECOLI	C6EBX8_ECOBD	A	2-dehydro-3-deoxyphosphogluconate aldolase/4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) (Keto-hydroxyglutarate-aldolase/keto-deoxy-phosphogluconate aldolase) (EC 4.1.2.14) (EC 4.1.3.16)	"1,910.12"	213	2	2	3
SECG_ECOLI	C6EH52_ECOBD	B	Preprotein translocase, SecG subunit (Protein-export membrane protein)	"1,865.92"	110	6	13	88
