Entry Name K12	Entry Name BL21(DE3)	Category	Description	Protein MW	Protein Len	Unique Peptides	Unique Spectra	Total #spectra
GHRA_ECOLI	C6EHH9_ECOBD	A	2-ketoacid reductase (D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding)	1,447.82	312	1	1	1
GHRB_ECOLI	C6EEC8_ECOBD	A	2-ketoaldonate reductase/glyoxylate reductase B (D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding)	8.014.464	324	2	2	2
GLGA_ECOLI	C6EFE5_ECOBD	A	Glycogen synthase (EC 2.4.1.21) (Starch [bacterial glycogen] synthase)	1,140.68	477	2	2	3
GLK_ECOLI	C6EL80_ECOBD	A	Glucokinase (EC 2.7.1.2)	1,287.74	321	1	1	1
GLMS_ECOLI	C6EG74_ECOBD	A	D-fructose-6-phosphate amidotransferase (EC 2.6.1.16) (Glucosamine/fructose-6-phosphate aminotransferase, isomerizing)	2,160.09	609	5	5	5
GLMU_ECOLI	C6EG73_ECOBD	A	Bifunctional protein glmU	9.934.638	456	5	5	6
GLNA_ECOLI	C6EF31_ECOBD	A	Glutamine synthetase (EC 6.3.1.2)	9.224.741	469	1	1	1
GLND_ECOLI	C6EAB8_ECOBD	A	[Protein-PII] uridylyltransferase (PII uridylyl-transferase) (EC 2.7.7.59) (UTase) (Uridylyl-removing enzyme)	9.024.326	890	6	6	6
GLNE_ECOLI	C6EHU2_ECOBD	A	(Glutamate--ammonia-ligase) adenylyltransferase (EC 2.7.7.42) (Fused deadenylyltransferase/adenylyltransferase for glutamine synthetase) (EC 2.7.7.42)	1,310.66	946	1	1	1
GLNH_ECOLI	C6EIX1_ECOBD	G	Cationic amino acid ABC transporter, periplasmic binding protein (Glutamine ABC transporter periplasmic protein)	8.224.105	248	19	22	58
GLNP_ECOLI	C6EIX2_ECOBD	B	Glutamine ABC transporter permease protein (Polar amino acid ABC transporter, inner membrane subunit)	986.563	219	2	2	2
GLNQ_ECOLI	C6EIX3_ECOBD	F1	ABC transporter related (Glutamine ABC transporter ATP-binding protein)	1,100.57	240	12	14	54
GLPD_ECOLI	C6EFE8_ECOBD	F1	FAD dependent oxidoreductase	8.103.892	501	37	45	68
GLPF_ECOLI	C6EEX1_ECOBD	B	Glycerol facilitator (MIP family channel protein)	1,291.64	281	3	4	4
GLPG_ECOLI	C6EFF0_ECOBD	B	Predicted intramembrane serine protease (Rhomboid protease) (EC 3.4.21.105)	1,058.53	276	3	3	14
GLPK_ECOLI	C6EEX2_ECOBD	A	Glycerol kinase (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase) (Glycerokinase)	1,262.61	502	10	10	10
GLPQ_ECOLI	C6E9W2_ECOBD	G	Glycerophosphoryl diester phosphodiesterase (Periplasmic glycerophosphodiester phosphodiesterase) (EC 3.1.4.46)	1,348.65	358	1	1	1
GLPR_ECOLI	C6EFF1_ECOBD	A	Transcriptional regulator, DeoR family	1,540.83	252	1	1	1
GLRX2_ECOLI	C6EHE9_ECOBD	A	Glutaredoxin 2 (Grx2) (Glutaredoxin, GrxB family)	9.275.299	215	6	6	11
GLRX3_ECOLI	C6EDH9_ECOBD	A	Glutaredoxin 3	8.124.879	83	3	3	4
GLRX4_ECOLI	C6ECU9_ECOBD	A	Glutaredoxin-like protein (Putative uncharacterized protein ydhD)	1,067.45	115	2	2	2
GLTD_ECOLI	C6EH14_ECOBD	A	Glutamate synthase, 4Fe-4S protein, small subunit (EC 1.4.1.13) (Glutamate synthase, small subunit)	1,564.75	472	1	1	1
GLTI_ECOLI	C6EK40_ECOBD	G	Extracellular solute-binding protein family 3 (Glutamate and aspartate transporter subunit)	1,041.61	302	19	22	33
GLTJ_ECOLI	C6EK41_ECOBD	B	Glutamate and aspartate transporter subunit (Polar amino acid ABC transporter, inner membrane subunit)	1,108.61	246	5	5	12
GLTK_ECOLI	C6EK42_ECOBD	B	Glutamate and aspartate transporter subunit (Polar amino acid ABC transporter, inner membrane subunit)	8.314.683	224	1	1	1
GLTP_ECOLI	C6ED48_ECOBD	B	Glutamate/aspartate:proton symporter (Sodium:dicarboxylate symporter)	1,350.69	437	10	11	24
GLTS_ECOLI	C6EDD6_ECOBD	B	Glutamate transporter (Sodium/glutamate symporter)	3,277.57	401	1	1	3
GLYA_ECOLI	C6EKF6_ECOBD	A	Serine hydroxymethyltransferase (SHMT) (Serine methylase) (EC 2.1.2.1)	9.655.051	417	18	19	22
GMHA_ECOLI	C6EA66_ECOBD	A	Phosphoheptose isomerase	1,088.63	192	4	4	4
GNTK_ECOLI	C6EFD8_ECOBD	A	Carbohydrate kinase, thermoresistant glucokinase family (EC 2.7.1.12)	2,744.40	162	5	6	9
GNTR_ECOLI	C6EFD7_ECOBD	A	Transcriptional regulator, LacI family	986.563	331	5	5	6
GNTT_ECOLI	C6EFF9_ECOBD	B	Gluconate transporter (Gluconate transporter, high-affinity GNT I system)	1,001.57	438	7	9	62
GPDA_ECOLI	C6EDI1_ECOBD	A	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94) (NAD(P)H-dependent glycerol-3-phosphate dehydrogenase)	9.435.572	339	4	4	5
GPMA_ECOLI	C6EJI9_ECOBD	A	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase (BPG-dependent PGAM) (PGAM) (Phosphoglyceromutase) (dPGM) (EC 5.4.2.1)	9.175.051	250	8	8	12
GPMB_ECOLI	C6EBH6_ECOBD	B	Phosphoglycerate mutase	1,234.58	215	1	1	1
GRPE_ECOLI	C6EJX9_ECOBD	A	Protein grpE (HSP-70 cofactor)	1,643.90	197	9	10	12
GSA_ECOLI	C6EAD0_ECOBD	A	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase)	1,304.68	426	11	13	25
GSH1_ECOLI	C6EJT8_ECOBD	A	Glutamate--cysteine ligase (EC 6.3.2.2)	2,148.09	518	1	1	1
GSHB_ECOLI	C6EIG4_ECOBD	A	Glutathione synthetase (EC 6.3.2.3)	1,686.89	316	2	2	2
GSIA_ECOLI	C6EIV3_ECOBD	F1	ABC transporter related	1,350.81	623	3	3	4
GSIB_ECOLI	C6EIV2_ECOBD	G	Extracellular solute-binding protein family 5	1,571.89	512	6	6	7
GSIC_ECOLI	C6EIV1_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Predicted peptide transporter subunit: membrane component of ABC superfamily)	1,077.56	306	3	3	6
GST_ECOLI	C6EDL0_ECOBD	A	Glutathione S-transferase domain protein (Glutathionine S-transferase) (EC 2.5.1.18)	1,859.92	201	1	1	1
GUAA_ECOLI	C6EKK2_ECOBD	A	Bifunctional GMP synthase/glutamine amidotransferase protein (EC 6.3.4.1) (EC 6.3.5.2) (GMP synthase, large subunit)	8.724.837	525	4	4	5
GUAC_ECOLI	C6EAV2_ECOBD	B	GMP reductase (EC 1.7.1.7)	9.024.943	347	1	1	1
GYRA_ECOLI	C6E9X0_ECOBD	A	DNA gyrase subunit A (EC 5.99.1.3) (DNA gyrase, A subunit) (EC 5.99.1.3)	1,085.67	875	29	35	51
GYRB_ECOLI	C6ECI0_ECOBD	A	DNA gyrase subunit B (EC 5.99.1.3)	2,093.07	804	67	86	153
HDFR_ECOLI	C6EG46_ECOBD	A	HTH-type transcriptional regulator hdfR (H-NS-dependent flhDC regulator)	1,866.94	279	7	8	11
HELD_ECOLI	C6EI19_ECOBD	A	DNA helicase IV (EC 3.6.1.-) (UvrD/REP helicase)	8.985.721	684	29	29	55
HEM1_ECOLI	C6EGQ6_ECOBD	A	Glutamyl-tRNA reductase (GluTR) (EC 1.2.1.70)	9.624.901	418	9	9	13
HEM3_ECOLI	C6EG10_ECOBD	A	Porphobilinogen deaminase (EC 2.5.1.61)	2,259.27	320	1	1	1
HEM4_ECOLI	C6EG11_ECOBD	A	Uroporphyrinogen-III synthase (EC 4.2.1.75) (Uroporphyrinogen-III synthetase) (EC 4.2.1.75)	1,286.63	246	2	2	2
HEMG_ECOLI	C6EF48_ECOBD	A	Protoporphyrin oxidase, flavoprotein (EC 1.3.3.4) (Protoporphyrinogen oxidase) (EC 1.3.3.4)	1,193.60	181	16	20	64
HEMH_ECOLI	C6EKY9_ECOBD	A	Ferrochelatase (EC 4.99.1.1) (Heme synthase) (Protoheme ferro-lyase)	8.324.635	320	9	10	27
HEMX_ECOLI	C6EG12_ECOBD	B	Predicted uroporphyrinogen III methylase (EC 2.1.1.107) (Uroporphyrinogen-III C-methyltransferase) (EC 2.1.1.107)	1,284.67	401	65	85	145
HEMY_ECOLI	C6EG13_ECOBD	B	HemY protein (Predicted protoheme IX synthesis protein)	1,279.62	398	40	60	238
HFLD_ECOLI	C6EGV9_ECOBD	F1	High frequency lysogenization protein hflD	8.145.146	213	10	12	55
HFLK_ECOLI	C6ECH5_ECOBD	B	HflK protein (Modulator for HflB protease specific for phage lambda cII repressor)	1,075.59	419	71	104	423
HFLX_ECOLI	C6ECH6_ECOBD	A	GTP-binding proten HflX (Predicted GTPase)	1,990.05	426	15	17	26
HIPA_ECOLI	C6EEL1_ECOBD	A	HipA N-terminal domain protein (Regulator with hipB)	9.024.942	440	1	1	4
HIS1_ECOLI	C6EB66_ECOBD	A	ATP phosphoribosyltransferase (ATP-PRT) (ATP-PRTase) (EC 2.4.2.17)	8.814.952	299	6	6	11
HIS2_ECOLI	C6EB59_ECOBD	A	Bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase protein (EC 3.5.4.19) (EC 3.6.1.31) (Phosphoribosyl-ATP diphosphatase)	1,169.53	203	1	1	1
HIS4_ECOLI	C6EB61_ECOBD	A	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase (EC 5.3.1.16) (Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase)	1,100.55	245	7	8	14
HIS5_ECOLI	C6EB62_ECOBD	A	Imidazole glycerol phosphate synthase subunit HisH (EC 2.4.2.-) (Imidazole glycerol phosphate synthase, glutamine amidotransferase subunit)	1,084.59	196	6	6	11
HIS6_ECOLI	C6EB60_ECOBD	A	Imidazole glycerol phosphate synthase subunit hisF (EC 4.1.3.-) (IGP synthase cyclase subunit) (IGP synthase subunit hisF) (ImGP synthase subunit hisF)	1,687.91	258	1	1	1
HIS7_ECOLI	C6EB63_ECOBD	A	Histidinol-phosphatase (EC 3.1.3.15) (Imidazole glycerol-phosphate dehydratase/histidinol phosphatase) (EC 3.1.3.15) (EC 4.2.1.19)	1,112.50	355	2	2	3
HIS8_ECOLI	C6EB64_ECOBD	A	Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)	1,574.85	356	2	2	3
HISJ_ECOLI	C6ELE4_ECOBD	G	Cationic amino acid ABC transporter, periplasmic binding protein (Histidine/lysine/arginine/ornithine transporter subunit)	1,504.67	260	26	31	91
HISM_ECOLI	C6ELE6_ECOBD	B	Histidine/lysine/arginine/ornithine transporter subunit (Polar amino acid ABC transporter, inner membrane subunit)	1,165.60	238	1	1	1
HISP_ECOLI	C6ELE7_ECOBD	F1	ABC transporter related (Histidine/lysine/arginine/ornithine transporter subunit)	1,369.70	257	13	16	49
HISQ_ECOLI	C6ELE5_ECOBD	B	Histidine/lysine/arginine/ornithine transporter subunit (Polar amino acid ABC transporter, inner membrane subunit)	1,543.89	228	4	5	10
HISX_ECOLI	C6EB65_ECOBD	A	Histidinol dehydrogenase (EC 1.1.1.23)	9.295.162	434	3	3	6
HLDD_ECOLI	C6EDH1_ECOBD	A	ADP-L-glycero-D-manno-heptose-6-epimerase (EC 5.1.3.20) (ADP-L-glycero-beta-D-manno-heptose-6-epimerase)	2,525.22	310	15	17	33
HLDE_ECOLI	C6EHU3_ECOBD	A	Bifunctional protein hldE	1,135.67	477	5	5	6
HNS_ECOLI	C6EGN0_ECOBD	A	Global DNA-binding transcriptional dual regulator H-NS (Histone family protein nucleoid-structuring protein H-NS)	1,270.75	137	11	14	37
HOLA_ECOLI	C6EK53_ECOBD	A	DNA polymerase III subunit delta (EC 2.7.7.7) (DNA polymerase III, delta subunit) (EC 2.7.7.7)	1,010.44	343	1	1	2
HOLB_ECOLI	C6EGZ3_ECOBD	A	DNA polymerase III subunit delta' (EC 2.7.7.7) (DNA polymerase III, delta prime subunit) (EC 2.7.7.7)	9.285.211	334	3	4	4
HPRT_ECOLI	C6EAT2_ECOBD	A	Hypoxanthine phosphoribosyltransferase (EC 2.4.2.8)	1,830.97	182	1	1	4
HRPA_ECOLI	C6EEV0_ECOBD	A	ATP-dependent helicase HrpA	1,130.64	1300	26	26	37
HSCA_ECOLI	C6EKI1_ECOBD	A	Chaperone protein hscA (Hsc66)	8.714.996	616	9	10	15
HSCB_ECOLI	C6EKI0_ECOBD	A	Co-chaperone protein hscB (Hsc20)	1,508.75	171	1	1	1
HSLJ_ECOLI	C6EEW5_ECOBD	I	Heat-inducible protein (Putative uncharacterized protein)	1,426.72	140	2	2	4
HSLO_ECOLI	C6EFH4_ECOBD	A	33 kDa chaperonin (Heat shock protein 33 homolog)	1,149.53	292	1	1	1
HSLR_ECOLI	C6EFH5_ECOBD	A	RNA-binding S4 domain protein	1,408.74	133	3	3	6
HSLU_ECOLI	C6EE78_ECOBD	A	ATP-dependent protease ATPase subunit HslU (Heat shock protein HslU) (Unfoldase HslU)	9.415.303	443	27	31	56
HSLV_ECOLI	C6EE77_ECOBD	A	ATP-dependent protease subunit HslV (EC 3.4.25.2) (Heat shock protein HslV)	9.315.683	176	2	2	2
HTPG_ECOLI	C6EKZ1_ECOBD	F1	Chaperone protein htpG (Heat shock protein htpG) (High temperature protein G)	1,159.68	624	19	20	24
HTPX_ECOLI	C6EC00_ECOBD	B	Protease HtpX (EC 3.4.24.-) (Heat shock protein HtpX)	8.184.554	293	5	5	27
HTRB_ECOLI	C6EHF9_ECOBD	B	Lipid A biosynthesis lauroyl (Or palmitoleoyl) acyltransferase (Lipid A biosynthesis lauroyl acyltransferase) (EC 2.3.1.-)	2,583.33	306	6	9	19
HYBA_ECOLI	C6EHZ6_ECOBD	F2	4Fe-4S ferredoxin iron-sulfur binding domain protein (Hydrogenase 2 4Fe-4S ferredoxin-type component)	9.474.794	328	1	1	1
HYBD_ECOLI	C6EHZ9_ECOBD	A	Hydrogenase expression/formation protein (Predicted maturation element for hydrogenase 2)	1,689.96	164	2	2	2
IBPA_ECOLI	C6ED83_ECOBD	A	Heat shock chaperone (Heat shock protein Hsp20)	1,213.62	137	7	10	44
IBPB_ECOLI	C6ED84_ECOBD	A	Small heat shock protein ibpB (16 kDa heat shock protein B)	1,170.65	142	1	1	2
ICIA_ECOLI	C6EIJ3_ECOBD	A	Chromosome replication initiation inhibitor protein (Transcriptional regulator, ArgP, LysR family)	1,384.79	297	5	5	5
ICLR_ECOLI	C6EE06_ECOBD	A	DNA-binding transcriptional repressor (Transcriptional regulator, IclR family)	1,258.80	274	3	3	5
IDH_ECOLI	C6EGV5_ECOBD	B	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	1,252.67	416	30	35	54
IF2_ECOLI	C6EH57_ECOBD	A	Translation initiation factor IF-2	1,015.52	890	80	107	243
IF3_ECOLI	C6ECN9_ECOBD	A	Translation initiation factor IF-3	1,511.71	180	23	34	90
IGAA_ECOLI	C6EFH7_ECOBD	B	Intracellular growth attenuator IgaA	1,104.59	707	23	28	95
IHFB_ECOLI	C6EI70_ECOBD	A	Integration host factor subunit beta (IHF-beta)	1,075.56	94	1	1	1
ILVC_ECOLI	C6EG37_ECOBD	A	Ketol-acid reductoisomerase (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (Alpha-keto-beta-hydroxylacil reductoisomerase)	1,337.71	491	4	4	5
ILVD_ECOLI	C6EG40_ECOBD	A	Dihydroxy-acid dehydratase (DAD) (EC 4.2.1.9)	1,484.67	616	2	2	2
ILVE_ECOLI	C6EG41_ECOBD	A	Branched-chain amino acid aminotransferase	1,054.59	309	5	5	8
ILVG_ECOLI	C6EG43_ECOBD	A	Acetolactate synthase (EC 2.2.1.6)	9.705.681	548	1	1	1
IMDH_ECOLI	C6EKK1_ECOBD	B	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205)	1,076.54	488	4	4	5
INGK_ECOLI	C6EKY7_ECOBD	A	Inosine kinase (EC 2.7.1.73) (Inosine/guanosine kinase) (EC 2.7.1.73)	1,617.82	434	1	1	1
IPYR_ECOLI	C6ECC2_ECOBD	A	Inorganic diphosphatase (EC 3.6.1.1) (Inorganic pyrophosphatase) (EC 3.6.1.1)	1,082.43	176	3	3	3
ISCA_ECOLI	C6EKH9_ECOBD	A	Iron-binding protein iscA (Iron-sulfur cluster assembly protein)	1,091.57	107	1	1	2
ISCR_ECOLI	C6EKH6_ECOBD	A	DNA-binding transcriptional repressor (Transcriptional regulator, BadM/Rrf2 family)	1,146.61	162	5	6	26
ISCS_ECOLI	C6EKH7_ECOBD	A	Cysteine desulfurase (EC 2.8.1.7)	8.344.139	404	25	31	53
ISPA_ECOLI	C6EL48_ECOBD	A	Geranyltranstransferase (EC 2.5.1.1) (EC 2.5.1.10) (Polyprenyl synthetase)	9.444.798	299	4	4	5
ISPB_ECOLI	C6EH40_ECOBD	A	Octaprenyl diphosphate synthase (EC 2.5.1.-) (Trans-hexaprenyltranstransferase) (EC 2.5.1.30)	2,229.13	323	1	1	1
ISPG_ECOLI	C6EKJ4_ECOBD	A	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (EC 1.17.7.1) (1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase)	8.663.859	372	17	19	37
ISPH_ECOLI	C6EB24_ECOBD	A	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)	8.454.364	316	3	3	3
K6PF1_ECOLI	C6EEY2_ECOBD	A	6-phosphofructokinase (Phosphofructokinase) (EC 2.7.1.11) (Phosphohexokinase)	9.945.793	320	2	2	4
KAD_ECOLI	C6EKZ0_ECOBD	A	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase)	1,466.73	214	3	3	8
KATG_ECOLI	C6EE66_ECOBD	A	Catalase-peroxidase (CP) (EC 1.11.1.6) (EC 1.11.1.7) (Peroxidase/catalase)	1,251.64	726	5	5	5
KBL_ECOLI	C6EDH2_ECOBD	A	2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29)	9.305.043	398	16	16	36
KCH_ECOLI	C6EFY6_ECOBD	B	TrkA-N domain protein (Voltage-gated potassium channel)	2,396.24	417	5	6	14
KCY_ECOLI	C6EI72_ECOBD	A	Cytidylate kinase (CK) (EC 2.7.4.14) (Cytidine monophosphate kinase)	1,166.57	227	1	1	1
KDGL_ECOLI	C6EDX8_ECOBD	B	Diacylglycerol kinase (EC 2.7.1.107)	9.814.748	122	2	2	9
KDGR_ECOLI	C6EC02_ECOBD	A	Predicted DNA-binding transcriptional regulator (Transcriptional regulator, IclR family)	1,755.99	263	1	1	1
KDPD_ECOLI	C6EJN9_ECOBD	B	Osmosensitive K channel His kinase sensor	1,006.53	894	11	12	26
KDPE_ECOLI	C6EJP0_ECOBD	A	DNA-binding response regulator in two-component regulatory system with KdpD (Two component transcriptional regulator, winged helix family)	1,193.62	225	1	1	1
KDSA_ECOLI	C6EGQ1_ECOBD	A	2-dehydro-3-deoxyphosphooctonate aldolase (EC 2.5.1.55) (3-deoxy-D-manno-octulosonic acid 8-phosphate synthase) (KDO-8-phosphate synthase) (Phospho-2-dehydro-3-deoxyoctonate aldolase)	1,013.59	284	3	3	4
KDTA_ECOLI	C6EDF8_ECOBD	B	3-deoxy-D-manno-octulosonic-acid transferase (Three-deoxy-D-manno-octulosonic-acid transferase domain protein)	2,028.02	425	15	16	25
KEFA_ECOLI	C6EKZ9_ECOBD	B	Fused conserved protein (MscS Mechanosensitive ion channel)	1,344.64	1120	31	34	51
KEFC_ECOLI	C6EB06_ECOBD	B	Glutathione-regulated potassium-efflux system protein (Potassium efflux system protein)	9.174.476	620	2	2	2
KEFG_ECOLI	C6EGB2_ECOBD	F1	NAD(P)H dehydrogenase (Quinone)	1,573.78	183	6	6	19
KGTP_ECOLI	C6EJZ9_ECOBD	B	Alpha-ketoglutarate transporter (Metabolite/H+ symporter, major facilitator superfamily (MFS))	1,008.48	432	1	1	1
KPRS_ECOLI	C6EGQ9_ECOBD	A	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	1,370.75	337	12	14	29
KPYK1_ECOLI	C6ECS9_ECOBD	A	Pyruvate kinase (EC 2.7.1.40)	1,246.56	470	4	4	4
KPYK2_ECOLI	C6EBX3_ECOBD	A	Pyruvate kinase (EC 2.7.1.40)	1,064.61	480	5	5	5
KUP_ECOLI	C6EG56_ECOBD	B	Potassium transporter (Potassium uptake protein)	9.524.922	622	1	1	1
LACI_ECOLI	C6EJI7_ECOBD	A	Transcriptional regulator, LacI family	1,847.93	363	46	86	1682
LCFA_ECOLI	C6EC26_ECOBD	F1	Long-chain-fatty-acid--CoA ligase	8.014.037	583	17	20	32
LEP_ECOLI	C6EK19_ECOBD	B	Signal peptidase I (EC 3.4.21.89)	1,507.77	324	25	34	94
LEPA_ECOLI	C6EK18_ECOBD	F1	GTP-binding protein lepA	1,172.63	599	20	22	48
LEXA_ECOLI	C6EDX7_ECOBD	A	LexA repressor (EC 3.4.21.88)	1,087.61	202	4	5	9
LFTR_ECOLI	C6EI97_ECOBD	A	Leucyl/phenylalanyl-tRNA--protein transferase (EC 2.3.2.6) (L/F-transferase) (Leucyltransferase) (Phenyalanyltransferase)	9.304.791	234	4	5	10
LGT_ECOLI	C6EJ41_ECOBD	B	Prolipoprotein diacylglyceryl transferase (EC 2.4.99.-)	9.384.802	291	3	3	7
LIGT_ECOLI	C6EAD7_ECOBD	A	2'-5' RNA ligase	1,144.65	176	2	2	4
LIPA_ECOLI	C6EK65_ECOBD	A	Lipoic acid synthetase (EC 2.8.1.8) (Lipoyl synthase)	1,119.54	321	3	3	15
LIPB_ECOLI	C6EK63_ECOBD	A	Octanoyltransferase (EC 2.3.1.181) (Lipoate-protein ligase B) (Lipoyl/octanoyl transferase) (Octanoyl-[acyl-carrier-protein]-protein N-octanoyltransferase)	2,176.15	213	2	2	2
LIVJ_ECOLI	C6EFB4_ECOBD	G	Extracellular ligand-binding receptor	1,797.96	367	3	3	3
LLDD_ECOLI	C6EDI4_ECOBD	B	FMN-dependent alpha-hydroxy acid dehydrogenase (L-lactate dehydrogenase, FMN-linked) (EC 1.1.2.3)	9.074.919	396	41	66	251
LNT_ECOLI	C6EK38_ECOBD	B	Apolipoprotein N-acyltransferase	2,642.41	512	13	14	39
LOLA_ECOLI	C6EI91_ECOBD	G	Outer membrane lipoprotein carrier protein LolA	9.345.105	203	5	5	8
LOLB_ECOLI	C6EGQ7_ECOBD	I	Outer-membrane lipoprotein lolB	2,667.30	207	19	22	67
LOLC_ECOLI	C6EGX6_ECOBD	B	Lipoprotein releasing system, transmembrane protein, LolC/E family (Outer membrane-specific lipoprotein transporter subunit)	1,098.59	399	12	13	27
LOLD_ECOLI	C6EGX5_ECOBD	F1	Lipoprotein releasing system, ATP-binding protein (Outer membrane-specific lipoprotein transporter subunit)	9.145.054	233	19	26	104
LOLE_ECOLI	C6EGX4_ECOBD	B	Lipoprotein releasing system, transmembrane protein LolE	9.005.514	412	7	7	11
LOMR_ECOLI	C6EJ11_ECOBD	A	Outer host membrane (Virulence-related outer membrane protein)	1,507.82	206	1	1	1
LONH_ECOLI	C6EI27_ECOBD	A	Predicted peptidase (Putative ATP-dependent protease)	8.804.675	586	12	13	18
LPP_ECOLI	C6ECS8_ECOBD	I	LPP repeat-containing protein (Murein lipoprotein)	1,255.65	78	14	22	709
LPTB_ECOLI	C6EH26_ECOBD	F1	ABC transporter related (Predicted transporter subunit: ATP-binding component of ABC superfamily)	1,111.58	241	21	25	94
LPTC_ECOLI	C6EH28_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein yrbK)	1,131.61	191	14	16	69
LPTD_ECOLI	C6EAZ9_ECOBD	H	LPS-assembly protein lptD (Organic solvent tolerance protein)	9.503.886	784	49	55	128
LPTE_ECOLI	C6EK52_ECOBD	I	Minor lipoprotein (Rare lipoprotein B)	8.144.782	193	19	23	111
LPTF_ECOLI	C6EC90_ECOBD	B	Conserved inner membrane protein (Permease YjgP/YjgQ family protein)	8.364.736	366	8	8	21
LPTG_ECOLI	C6EC89_ECOBD	B	Conserved inner membrane protein (Permease YjgP/YjgQ family protein)	2,727.42	360	12	12	25
LPXA_ECOLI	C6EAA4_ECOBD	A	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (UDP-N-acetylglucosamine acyltransferase) (EC 2.3.1.129)	974.473	262	1	1	2
LPXB_ECOLI	C6EAA3_ECOBD	F1	Lipid-A-disaccharide synthase (EC 2.4.1.182)	802.457	382	18	19	37
LPXD_ECOLI	C6EAA6_ECOBD	A	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.-)	1,665.93	341	1	2	2
LPXH_ECOLI	C6EKU2_ECOBD	F1	UDP-2,3-diacylglucosamine hydrolase	1,502.75	240	2	2	4
LPXK_ECOLI	C6EI67_ECOBD	B	Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130) (Lipid A 4'-kinase)	9.644.228	328	4	4	4
LRP_ECOLI	C6EI93_ECOBD	B	DNA-binding transcriptional dual regulator, leucine-binding (Transcriptional regulator, AsnC family)	1,045.60	164	27	43	207
LUXS_ECOLI	C6EJT9_ECOBD	A	S-ribosylhomocysteine lyase (EC 4.4.1.21) (AI-2 synthesis protein) (Autoinducer-2 production protein luxS)	2,171.09	171	5	6	9
MACA_ECOLI	C6EIA3_ECOBD	F2	Efflux transporter, RND family, MFP subunit (Macrolide transporter subunit, membrane fusion protein (MFP) component)	1,271.67	371	19	22	29
MACB_ECOLI	C6EIA2_ECOBD	B	ABC transporter related (Fused macrolide transporter subunits of ABC superfamily: ATP-binding component/membrane component)	1,098.58	648	6	6	7
MAO2_ECOLI	C6EKP9_ECOBD	A	Malate dehydrogenase (Oxaloacetate-decarboxylating) (NADP(+)), Phosphate acetyltransferase (EC 1.1.1.40) (EC 2.3.1.8) (Malic enzyme)	1,979.91	759	5	5	5
MBHM_ECOLI	C6EHZ8_ECOBD	F2	Cytochrome-c3 hydrogenase (EC 1.12.2.1) (Hydrogenase 2, large subunit) (EC 1.12.7.2)	9.455.153	567	2	2	2
MDFA_ECOLI	C6EIU1_ECOBD	B	Major facilitator superfamily MFS_1 (Multidrug efflux system protein)	1,091.56	410	1	1	1
MDH_ECOLI	C6EGZ6_ECOBD	F1	Malate dehydrogenase (EC 1.1.1.37)	1,193.65	312	22	26	45
MDLA_ECOLI	C6EL15_ECOBD	B	ABC transporter related (Fused predicted multidrug transporter subunits of ABC superfamily: ATP-binding components)	8.965.312	590	7	7	12
MDLB_ECOLI	C6EL14_ECOBD	B	ABC transporter related (Fused predicted multidrug transporter subunits of ABC superfamily: ATP-binding components)	9.995.581	593	12	12	16
MDTA_ECOLI	C6EAN1_ECOBD	F2	Multidrug resistance protein mdtA (Multidrug transporter mdtA)	1,322.71	415	12	12	14
MDTB_ECOLI	C6EAN0_ECOBD	B	Multidrug resistance protein mdtB (Multidrug transporter mdtB)	9.794.878	1040	5	5	6
MDTC_ECOLI	C6EAM9_ECOBD	B	Acriflavin resistance protein (Multidrug efflux system, subunit C)	9.314.954	1025	6	6	6
MDTE_ECOLI	C6EEH1_ECOBD	E	Efflux transporter, RND family, MFP subunit (Multidrug resistance efflux transporter)	1,566.72	385	1	1	1
