Entry Name K12	Entry Name BL21(DE3)	Category	Description	Protein MW	Protein Len	Unique Peptides	Unique Spectra	Total #spectra
HEM4_ECOLI	C6EG11_ECOBD	A	Uroporphyrinogen-III synthase (EC 4.2.1.75) (Uroporphyrinogen-III synthetase) (EC 4.2.1.75)	1,286.63	246	2	2	2
HEMG_ECOLI	C6EF48_ECOBD	A	Protoporphyrin oxidase, flavoprotein (EC 1.3.3.4) (Protoporphyrinogen oxidase) (EC 1.3.3.4)	1,193.60	181	15	20	38
HEMH_ECOLI	C6EKY9_ECOBD	A	Ferrochelatase (EC 4.99.1.1) (Heme synthase) (Protoheme ferro-lyase)	1,328.54	320	3	3	3
HEMX_ECOLI	C6EG12_ECOBD	B	Predicted uroporphyrinogen III methylase (EC 2.1.1.107) (Uroporphyrinogen-III C-methyltransferase) (EC 2.1.1.107)	3,302.76	401	64	98	162
HEMY_ECOLI	C6EG13_ECOBD	B	HemY protein (Predicted protoheme IX synthesis protein)	1,279.62	398	41	70	208
HFLD_ECOLI	C6EGV9_ECOBD	F1	High frequency lysogenization protein hflD	931.532	213	12	15	33
HFLK_ECOLI	C6ECH5_ECOBD	B	HflK protein (Modulator for HflB protease specific for phage lambda cII repressor)	1,054.50	419	74	134	485
HFLX_ECOLI	C6ECH6_ECOBD	A	GTP-binding proten HflX (Predicted GTPase)	8.184.367	426	6	6	6
HIPA_ECOLI	C6EEL1_ECOBD	A	HipA N-terminal domain protein (Regulator with hipB)	9.024.942	440	1	2	3
HIS1_ECOLI	C6EB66_ECOBD	A	ATP phosphoribosyltransferase (ATP-PRT) (ATP-PRTase) (EC 2.4.2.17)	1,833.97	299	4	5	11
HIS2_ECOLI	C6EB59_ECOBD	A	Bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase protein (EC 3.5.4.19) (EC 3.6.1.31) (Phosphoribosyl-ATP diphosphatase)	1,169.53	203	1	1	1
HIS4_ECOLI	C6EB61_ECOBD	A	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase (EC 5.3.1.16) (Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase)	1,100.55	245	6	7	11
HIS5_ECOLI	C6EB62_ECOBD	A	Imidazole glycerol phosphate synthase subunit HisH (EC 2.4.2.-) (Imidazole glycerol phosphate synthase, glutamine amidotransferase subunit)	1,084.59	196	6	6	9
HIS6_ECOLI	C6EB60_ECOBD	A	Imidazole glycerol phosphate synthase subunit hisF (EC 4.1.3.-) (IGP synthase cyclase subunit) (IGP synthase subunit hisF) (ImGP synthase subunit hisF)	1,687.91	258	1	1	1
HIS7_ECOLI	C6EB63_ECOBD	A	Histidinol-phosphatase (EC 3.1.3.15) (Imidazole glycerol-phosphate dehydratase/histidinol phosphatase) (EC 3.1.3.15) (EC 4.2.1.19)	1,112.50	355	1	1	1
HIS8_ECOLI	C6EB64_ECOBD	A	Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)	1,574.85	356	2	2	3
HISJ_ECOLI	C6ELE4_ECOBD	G	Cationic amino acid ABC transporter, periplasmic binding protein (Histidine/lysine/arginine/ornithine transporter subunit)	1,504.67	260	26	31	43
HISM_ECOLI	C6ELE6_ECOBD	B	Histidine/lysine/arginine/ornithine transporter subunit (Polar amino acid ABC transporter, inner membrane subunit)	1,165.60	238	1	1	1
HISP_ECOLI	C6ELE7_ECOBD	F1	ABC transporter related (Histidine/lysine/arginine/ornithine transporter subunit)	9.744.942	257	11	15	20
HISQ_ECOLI	C6ELE5_ECOBD	B	Histidine/lysine/arginine/ornithine transporter subunit (Polar amino acid ABC transporter, inner membrane subunit)	1,543.89	228	4	6	12
HISX_ECOLI	C6EB65_ECOBD	A	Histidinol dehydrogenase (EC 1.1.1.23)	9.295.162	434	3	3	4
HLDD_ECOLI	C6EDH1_ECOBD	A	ADP-L-glycero-D-manno-heptose-6-epimerase (EC 5.1.3.20) (ADP-L-glycero-beta-D-manno-heptose-6-epimerase)	1,753.90	310	3	3	4
HLDE_ECOLI	C6EHU3_ECOBD	A	Bifunctional protein hldE	1,135.67	477	3	3	3
HNS_ECOLI	C6EGN0_ECOBD	A	Global DNA-binding transcriptional dual regulator H-NS (Histone family protein nucleoid-structuring protein H-NS)	8.354.785	137	6	7	8
HOLA_ECOLI	C6EK53_ECOBD	A	DNA polymerase III subunit delta (EC 2.7.7.7) (DNA polymerase III, delta subunit) (EC 2.7.7.7)	1,010.44	343	1	1	1
HOLB_ECOLI	C6EGZ3_ECOBD	A	DNA polymerase III subunit delta' (EC 2.7.7.7) (DNA polymerase III, delta prime subunit) (EC 2.7.7.7)	9.285.211	334	2	2	2
HPRT_ECOLI	C6EAT2_ECOBD	A	Hypoxanthine phosphoribosyltransferase (EC 2.4.2.8)	1,830.97	182	1	1	2
HRPA_ECOLI	C6EEV0_ECOBD	A	ATP-dependent helicase HrpA	1,594.91	1300	21	21	23
HSCA_ECOLI	C6EKI1_ECOBD	A	Chaperone protein hscA (Hsc66)	8.714.996	616	5	5	5
HSLJ_ECOLI	C6EEW5_ECOBD	I	Heat-inducible protein (Putative uncharacterized protein)	1,426.72	140	2	2	4
HSLO_ECOLI	C6EFH4_ECOBD	A	33 kDa chaperonin (Heat shock protein 33 homolog)	1,149.53	292	1	1	1
HSLU_ECOLI	C6EE78_ECOBD	A	ATP-dependent protease ATPase subunit HslU (Heat shock protein HslU) (Unfoldase HslU)	9.415.303	443	17	21	24
HSLV_ECOLI	C6EE77_ECOBD	A	ATP-dependent protease subunit HslV (EC 3.4.25.2) (Heat shock protein HslV)	1,216.65	176	1	1	1
HTPG_ECOLI	C6EKZ1_ECOBD	F1	Chaperone protein htpG (Heat shock protein htpG) (High temperature protein G)	8.764.861	624	10	10	10
HTPX_ECOLI	C6EC00_ECOBD	B	Protease HtpX (EC 3.4.24.-) (Heat shock protein HtpX)	8.184.554	293	5	5	17
HTRB_ECOLI	C6EHF9_ECOBD	B	Lipid A biosynthesis lauroyl (Or palmitoleoyl) acyltransferase (Lipid A biosynthesis lauroyl acyltransferase) (EC 2.3.1.-)	2,599.32	306	5	8	16
HYBA_ECOLI	C6EHZ6_ECOBD	F2	4Fe-4S ferredoxin iron-sulfur binding domain protein (Hydrogenase 2 4Fe-4S ferredoxin-type component)	9.474.794	328	1	1	1
IBPA_ECOLI	C6ED83_ECOBD	A	Heat shock chaperone (Heat shock protein Hsp20)	1,660.89	137	1	1	1
IDH_ECOLI	C6EGV5_ECOBD	B	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	1,372.65	416	32	39	58
IF2_ECOLI	C6EH57_ECOBD	A	Translation initiation factor IF-2	1,264.60	890	13	14	20
IF3_ECOLI	C6ECN9_ECOBD	A	Translation initiation factor IF-3	1,062.57	180	5	5	5
IGAA_ECOLI	C6EFH7_ECOBD	B	Intracellular growth attenuator IgaA	1,451.69	707	23	27	70
IHFB_ECOLI	C6EI70_ECOBD	A	Integration host factor subunit beta (IHF-beta)	1,075.56	94	1	1	1
ILVC_ECOLI	C6EG37_ECOBD	A	Ketol-acid reductoisomerase (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (Alpha-keto-beta-hydroxylacil reductoisomerase)	1,337.71	491	4	4	5
ILVD_ECOLI	C6EG40_ECOBD	A	Dihydroxy-acid dehydratase (DAD) (EC 4.2.1.9)	1,484.67	616	2	2	2
ILVE_ECOLI	C6EG41_ECOBD	A	Branched-chain amino acid aminotransferase	1,054.59	309	4	4	5
IMDH_ECOLI	C6EKK1_ECOBD	B	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205)	1,076.54	488	4	4	4
INGK_ECOLI	C6EKY7_ECOBD	A	Inosine kinase (EC 2.7.1.73) (Inosine/guanosine kinase) (EC 2.7.1.73)	1,617.82	434	1	1	1
IPYR_ECOLI	C6ECC2_ECOBD	A	Inorganic diphosphatase (EC 3.6.1.1) (Inorganic pyrophosphatase) (EC 3.6.1.1)	8.985.357	176	2	2	2
ISCA_ECOLI	C6EKH9_ECOBD	A	Iron-binding protein iscA (Iron-sulfur cluster assembly protein)	1,091.57	107	1	1	2
ISCR_ECOLI	C6EKH6_ECOBD	A	DNA-binding transcriptional repressor (Transcriptional regulator, BadM/Rrf2 family)	2,191.07	162	1	1	5
ISCS_ECOLI	C6EKH7_ECOBD	A	Cysteine desulfurase (EC 2.8.1.7)	8.984.417	404	10	11	16
ISPG_ECOLI	C6EKJ4_ECOBD	A	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (EC 1.17.7.1) (1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase)	1,212.60	372	6	6	9
K6PF1_ECOLI	C6EEY2_ECOBD	A	6-phosphofructokinase (Phosphofructokinase) (EC 2.7.1.11) (Phosphohexokinase)	9.945.793	320	2	2	3
KAD_ECOLI	C6EKZ0_ECOBD	A	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase)	1,466.73	214	2	2	2
KATG_ECOLI	C6EE66_ECOBD	A	Catalase-peroxidase (CP) (EC 1.11.1.6) (EC 1.11.1.7) (Peroxidase/catalase)	1,251.64	726	6	6	6
KBL_ECOLI	C6EDH2_ECOBD	A	2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29)	1,016.60	398	13	13	17
KCH_ECOLI	C6EFY6_ECOBD	B	TrkA-N domain protein (Voltage-gated potassium channel)	2,396.24	417	4	4	4
KCY_ECOLI	C6EI72_ECOBD	A	Cytidylate kinase (CK) (EC 2.7.4.14) (Cytidine monophosphate kinase)	1,166.57	227	1	1	1
KDGL_ECOLI	C6EDX8_ECOBD	B	Diacylglycerol kinase (EC 2.7.1.107)	9.814.748	122	2	3	12
KDGR_ECOLI	C6EC02_ECOBD	A	Predicted DNA-binding transcriptional regulator (Transcriptional regulator, IclR family)	1,755.99	263	1	1	1
KDPD_ECOLI	C6EJN9_ECOBD	B	Osmosensitive K channel His kinase sensor	1,006.53	894	10	12	26
KDSA_ECOLI	C6EGQ1_ECOBD	A	2-dehydro-3-deoxyphosphooctonate aldolase (EC 2.5.1.55) (3-deoxy-D-manno-octulosonic acid 8-phosphate synthase) (KDO-8-phosphate synthase) (Phospho-2-dehydro-3-deoxyoctonate aldolase)	1,013.59	284	3	3	3
KDTA_ECOLI	C6EDF8_ECOBD	B	3-deoxy-D-manno-octulosonic-acid transferase (Three-deoxy-D-manno-octulosonic-acid transferase domain protein)	2,028.02	425	15	17	21
KEFA_ECOLI	C6EKZ9_ECOBD	B	Fused conserved protein (MscS Mechanosensitive ion channel)	1,344.64	1120	27	32	43
KEFC_ECOLI	C6EB06_ECOBD	B	Glutathione-regulated potassium-efflux system protein (Potassium efflux system protein)	9.174.476	620	2	2	2
KEFG_ECOLI	C6EGB2_ECOBD	F1	NAD(P)H dehydrogenase (Quinone)	1,573.78	183	3	3	3
KGTP_ECOLI	C6EJZ9_ECOBD	B	Alpha-ketoglutarate transporter (Metabolite/H+ symporter, major facilitator superfamily (MFS))	1,008.48	432	3	4	18
KPRS_ECOLI	C6EGQ9_ECOBD	A	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	1,911.85	337	9	11	14
KPYK1_ECOLI	C6ECS9_ECOBD	A	Pyruvate kinase (EC 2.7.1.40)	1,246.56	470	4	4	4
KPYK2_ECOLI	C6EBX3_ECOBD	A	Pyruvate kinase (EC 2.7.1.40)	1,064.61	480	5	5	5
KUP_ECOLI	C6EG56_ECOBD	B	Potassium transporter (Potassium uptake protein)	9.524.922	622	1	1	1
LACI_ECOLI	C6EJI7_ECOBD	A	Transcriptional regulator, LacI family	8.144.782	363	19	26	119
LCFA_ECOLI	C6EC26_ECOBD	F1	Long-chain-fatty-acid--CoA ligase	1,245.68	583	14	16	21
LEP_ECOLI	C6EK19_ECOBD	B	Signal peptidase I (EC 3.4.21.89)	1,507.77	324	27	42	82
LEPA_ECOLI	C6EK18_ECOBD	F1	GTP-binding protein lepA	1,172.63	599	7	7	16
LFTR_ECOLI	C6EI97_ECOBD	A	Leucyl/phenylalanyl-tRNA--protein transferase (EC 2.3.2.6) (L/F-transferase) (Leucyltransferase) (Phenyalanyltransferase)	9.304.791	234	3	3	3
LGT_ECOLI	C6EJ41_ECOBD	B	Prolipoprotein diacylglyceryl transferase (EC 2.4.99.-)	9.384.802	291	2	2	5
LIGT_ECOLI	C6EAD7_ECOBD	A	2'-5' RNA ligase	1,144.65	176	2	2	2
LIPA_ECOLI	C6EK65_ECOBD	A	Lipoic acid synthetase (EC 2.8.1.8) (Lipoyl synthase)	1,119.54	321	2	2	4
LIVJ_ECOLI	C6EFB4_ECOBD	G	Extracellular ligand-binding receptor	1,797.96	367	3	3	3
LLDD_ECOLI	C6EDI4_ECOBD	B	FMN-dependent alpha-hydroxy acid dehydrogenase (L-lactate dehydrogenase, FMN-linked) (EC 1.1.2.3)	9.854.951	396	16	20	60
LNT_ECOLI	C6EK38_ECOBD	B	Apolipoprotein N-acyltransferase	2,642.41	512	14	16	40
LOLA_ECOLI	C6EI91_ECOBD	G	Outer membrane lipoprotein carrier protein LolA	9.345.105	203	5	7	12
LOLB_ECOLI	C6EGQ7_ECOBD	I	Outer-membrane lipoprotein lolB	2,667.30	207	19	27	51
LOLC_ECOLI	C6EGX6_ECOBD	B	Lipoprotein releasing system, transmembrane protein, LolC/E family (Outer membrane-specific lipoprotein transporter subunit)	1,098.59	399	8	9	15
LOLD_ECOLI	C6EGX5_ECOBD	F1	Lipoprotein releasing system, ATP-binding protein (Outer membrane-specific lipoprotein transporter subunit)	1,483.78	233	6	6	7
LOLE_ECOLI	C6EGX4_ECOBD	B	Lipoprotein releasing system, transmembrane protein LolE	1,056.61	412	7	7	8
LOMR_ECOLI	C6EJ11_ECOBD	A	Outer host membrane (Virulence-related outer membrane protein)	1,507.82	206	1	1	1
LONH_ECOLI	C6EI27_ECOBD	A	Predicted peptidase (Putative ATP-dependent protease)	1,137.64	586	6	7	8
LPP_ECOLI	C6ECS8_ECOBD	I	LPP repeat-containing protein (Murein lipoprotein)	1,255.65	78	14	32	548
LPTB_ECOLI	C6EH26_ECOBD	F1	ABC transporter related (Predicted transporter subunit: ATP-binding component of ABC superfamily)	1,111.58	241	9	10	11
LPTC_ECOLI	C6EH28_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein yrbK)	1,436.70	191	11	12	22
LPTD_ECOLI	C6EAZ9_ECOBD	H	LPS-assembly protein lptD (Organic solvent tolerance protein)	9.503.886	784	43	50	82
LPTE_ECOLI	C6EK52_ECOBD	I	Minor lipoprotein (Rare lipoprotein B)	1,123.53	193	18	27	89
LPTF_ECOLI	C6EC90_ECOBD	B	Conserved inner membrane protein (Permease YjgP/YjgQ family protein)	8.364.736	366	8	8	18
LPTG_ECOLI	C6EC89_ECOBD	B	Conserved inner membrane protein (Permease YjgP/YjgQ family protein)	1,226.58	360	10	10	19
LPXA_ECOLI	C6EAA4_ECOBD	A	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (UDP-N-acetylglucosamine acyltransferase) (EC 2.3.1.129)	974.473	262	1	1	1
LPXB_ECOLI	C6EAA3_ECOBD	F1	Lipid-A-disaccharide synthase (EC 2.4.1.182)	802.457	382	8	11	16
LPXH_ECOLI	C6EKU2_ECOBD	F1	UDP-2,3-diacylglucosamine hydrolase	1,951.95	240	2	2	2
LPXK_ECOLI	C6EI67_ECOBD	B	Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130) (Lipid A 4'-kinase)	1,847.98	328	2	3	4
LRP_ECOLI	C6EI93_ECOBD	B	DNA-binding transcriptional dual regulator, leucine-binding (Transcriptional regulator, AsnC family)	1,045.60	164	13	15	22
LUXS_ECOLI	C6EJT9_ECOBD	A	S-ribosylhomocysteine lyase (EC 4.4.1.21) (AI-2 synthesis protein) (Autoinducer-2 production protein luxS)	1,803.87	171	4	4	5
LYSP_ECOLI	C6EAF7_ECOBD	B	Amino acid permease-associated region (Lysine transporter)	1,586.85	489	1	1	1
MACA_ECOLI	C6EIA3_ECOBD	F2	Efflux transporter, RND family, MFP subunit (Macrolide transporter subunit, membrane fusion protein (MFP) component)	9.164.735	371	15	17	18
MACB_ECOLI	C6EIA2_ECOBD	B	ABC transporter related (Fused macrolide transporter subunits of ABC superfamily: ATP-binding component/membrane component)	1,098.58	648	6	6	7
MAO2_ECOLI	C6EKP9_ECOBD	A	Malate dehydrogenase (Oxaloacetate-decarboxylating) (NADP(+)), Phosphate acetyltransferase (EC 1.1.1.40) (EC 2.3.1.8) (Malic enzyme)	1,979.91	759	4	4	4
MBHM_ECOLI	C6EHZ8_ECOBD	F2	Cytochrome-c3 hydrogenase (EC 1.12.2.1) (Hydrogenase 2, large subunit) (EC 1.12.7.2)	3,169.58	567	1	1	1
MDFA_ECOLI	C6EIU1_ECOBD	B	Major facilitator superfamily MFS_1 (Multidrug efflux system protein)	1,091.56	410	1	1	1
MDH_ECOLI	C6EGZ6_ECOBD	F1	Malate dehydrogenase (EC 1.1.1.37)	1,193.65	312	18	22	31
MDLA_ECOLI	C6EL15_ECOBD	B	ABC transporter related (Fused predicted multidrug transporter subunits of ABC superfamily: ATP-binding components)	8.965.312	590	8	8	12
MDLB_ECOLI	C6EL14_ECOBD	B	ABC transporter related (Fused predicted multidrug transporter subunits of ABC superfamily: ATP-binding components)	9.995.581	593	12	12	14
MDTA_ECOLI	C6EAN1_ECOBD	F2	Multidrug resistance protein mdtA (Multidrug transporter mdtA)	8.284.575	415	12	12	12
MDTB_ECOLI	C6EAN0_ECOBD	B	Multidrug resistance protein mdtB (Multidrug transporter mdtB)	9.794.878	1040	5	5	5
MDTC_ECOLI	C6EAM9_ECOBD	B	Acriflavin resistance protein (Multidrug efflux system, subunit C)	9.314.954	1025	6	6	6
MDTE_ECOLI	C6EEH1_ECOBD	E	Efflux transporter, RND family, MFP subunit (Multidrug resistance efflux transporter)	1,566.72	385	1	1	1
MDTG_ECOLI	C6EHG0_ECOBD	B	Major facilitator superfamily MFS_1 (Predicted drug efflux system)	8.134.577	408	1	1	1
MDTK_ECOLI	C6ECU0_ECOBD	B	Multidrug resistance protein mdtK (Multidrug-efflux transporter)	1,010.64	457	1	1	1
MELR_ECOLI	C6ED06_ECOBD	A	DNA-binding transcriptional dual regulator (Transcriptional regulator, AraC family)	1,475.79	302	1	1	1
MENA_ECOLI	C6EE79_ECOBD	B	1,4-dihydroxy-2-naphthoate octaprenyltransferase	1,829.95	308	3	4	4
METE_ECOLI	C6EF82_ECOBD	A	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14) (Cobalamin-independent methionine synthase) (Methionine synthase, vitamin-B12 independent isozyme)	8.684.888	753	6	6	6
METF_ECOLI	C6EE67_ECOBD	A	Methylenetetrahydrofolate reductase (EC 1.5.1.20)	1,228.70	296	1	1	1
METH_ECOLI	C6EE05_ECOBD	A	B12-dependent methionine synthase (EC 2.1.1.13) (Methionine synthase)	8.124.625	1227	15	15	18
METI_ECOLI	C6EA86_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (DL-methionine transporter subunit)	3,159.62	217	3	7	69
METK_ECOLI	C6EIG9_ECOBD	A	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (MAT) (Methionine adenosyltransferase)	1,614.80	384	5	5	5
METN_ECOLI	C6EA85_ECOBD	F1	D-methionine ABC transporter, ATPase subunit (DL-methionine transporter subunit)	2,735.48	343	1	1	1
METQ_ECOLI	C6EA87_ECOBD	E	DL-methionine transporter subunit (Lipoprotein, YaeC family)	8.145.398	271	49	81	347
MFD_ECOLI	C6EGX8_ECOBD	A	Transcription-repair coupling factor	1,594.92	1164	1	1	1
MGLC_ECOLI	C6EAG4_ECOBD	B	Beta-methylgalactoside transporter inner membrane component (Inner-membrane translocator)	2,130.12	336	2	3	3
MIAA_ECOLI	C6ECV7_ECOBD	A	tRNA dimethylallyltransferase (EC 2.5.1.75) (Dimethylallyl diphosphate:tRNA dimethylallyltransferase) (Isopentenyl-diphosphate:tRNA isopentenyltransferase)	1,763.95	316	3	3	3
MIAB_ECOLI	C6EK34_ECOBD	A	Isopentenyl-adenosine A37 tRNA methylthiolase (tRNA-i(6)A37 thiotransferase enzyme MiaB)	822.414	474	5	5	6
MINC_ECOLI	C6EGU0_ECOBD	A	Probable septum site-determining protein minC	9.585.721	231	1	1	1
MIND_ECOLI	C6EGU1_ECOBD	F1	Membrane ATPase of the MinC-MinD-MinE system (Septum site-determining protein MinD)	1,319.72	270	8	8	9
MIOC_ECOLI	C6EG61_ECOBD	A	Flavodoxin (Flavodoxin/nitric oxide synthase)	8.774.891	147	1	1	1
MIPA_ECOLI	C6EC47_ECOBD	H	MltA-interacting MipA family protein (Scaffolding protein for murein synthesizing machinery)	1,451.66	248	2	2	2
MLAA_ECOLI	C6ELA7_ECOBD	I	Predicted lipoprotein (VacJ family lipoprotein)	1,200.66	251	1	1	1
MLAB_ECOLI	C6EH36_ECOBD	F1	Putative uncharacterized protein (Putative uncharacterized protein yrbB)	1,270.72	97	1	1	2
MLAC_ECOLI	C6EH35_ECOBD	G	Predicted ABC-type organic solvent transporter (Toluene tolerance family protein)	8.484.261	211	15	16	22
MLAD_ECOLI	C6EH34_ECOBD	G	Mammalian cell entry related domain protein (Predicted ABC-type organic solvent transporter)	9.924.534	183	19	30	121
MLAE_ECOLI	C6EH33_ECOBD	B	Predicted toluene transporter subunit: membrane component of ABC superfamily (Putative uncharacterized protein)	1,283.71	260	6	8	32
MLAF_ECOLI	C6EH32_ECOBD	F1	ABC transporter related (Predicted toluene transporter subunit: ATP-binding component of ABC superfamily)	1,424.65	269	10	10	10
MLC_ECOLI	C6EDQ4_ECOBD	F1	DNA-binding transcriptional repressor (ROK family protein)	9.794.955	406	4	4	4
MLRA_ECOLI	C6EAI5_ECOBD	B	DNA-binding transcriptional regulator (Transcriptional regulator, MerR family)	2,231.21	243	1	1	1
MLTA_ECOLI	C6EJ53_ECOBD	I	Membrane-bound lytic murein transglycosylase A (EC 3.2.1.-) (MltA domain protein)	9.265.418	365	1	1	1
MLTB_ECOLI	C6EJT0_ECOBD	I	Lytic murein transglycosylase B (Membrane-bound lytic murein transglycosylase B) (EC 3.2.1.-)	1,285.71	361	3	3	5
MLTC_ECOLI	C6EIE7_ECOBD	I	Lytic transglycosylase catalytic	1,074.49	360	2	2	3
MOAB_ECOLI	C6EJ00_ECOBD	A	Molybdenum cofactor biosynthesis protein B (Molybdopterin biosynthesis protein B)	1,392.65	170	3	3	3
MOEA_ECOLI	C6EIV5_ECOBD	A	Molybdenum cofactor synthesis domain protein (Molybdopterin biosynthesis protein)	1,143.61	411	2	2	3
MPRA_ECOLI	C6EJU2_ECOBD	A	DNA-binding transcriptional repressor of microcin B17 synthesis and multidrug efflux (Transcriptional regulator, MarR family)	1,558.71	176	1	1	2
MQO_ECOLI	C6E9Y9_ECOBD	B	Probable malate:quinone oxidoreductase (EC 1.1.5.4) (MQO) (Malate dehydrogenase [quinone])	1,090.52	548	15	17	33
MRAY_ECOLI	C6EAW8_ECOBD	B	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) (UDP-MurNAc-pentapeptide phosphotransferase)	1,117.49	360	4	4	29
MRAZ_ECOLI	C6EAX4_ECOBD	A	Protein mraZ	1,048.51	152	2	2	2
MREB_ECOLI	C6EGL0_ECOBD	F1	Cell shape determining protein, MreB/Mrl family (Cell wall structural complex MreBCD, actin-like component MreB)	1,825.76	347	5	6	10
MREC_ECOLI	C6EGL1_ECOBD	B	Cell wall structural complex MreBCD transmembrane component MreC (Rod shape-determining protein MreC)	1,016.50	367	7	10	28
MRP_ECOLI	C6EAJ8_ECOBD	A	Antiporter inner membrane protein (Mrp protein)	1,586.87	369	1	1	2
MSBA_ECOLI	C6EI68_ECOBD	B	Fused lipid transporter subunits of ABC superfamily: membrane component/ATP-binding component (Lipid A ABC exporter, fused ATPase and inner membrane subunits MsbA)	8.944.316	582	40	49	144
MSBB_ECOLI	C6EBX2_ECOBD	B	Lipid A biosynthesis (KDO)2-(Lauroyl)-lipid IVA acyltransferase	8.765.191	323	2	2	2
MSCL_ECOLI	C6EGH6_ECOBD	B	Large-conductance mechanosensitive channel	1,216.63	136	3	4	6
MSCS_ECOLI	C6EII5_ECOBD	B	Mechanosensitive channel (MscS Mechanosensitive ion channel)	9.165.211	286	15	22	81
MSRA_ECOLI	C6ECC6_ECOBD	A	Peptide methionine sulfoxide reductase msrA (Protein-methionine-S-oxide reductase) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase)	1,232.67	212	2	2	2
MSYB_ECOLI	C6EHG1_ECOBD	A	Putative uncharacterized protein (Putative uncharacterized protein msyB)	1,062.45	124	1	1	1
MTFA_ECOLI	C6EB91_ECOBD	F1	Putative uncharacterized protein (Putative uncharacterized protein yeeI)	1,486.83	265	2	2	2
MTGA_ECOLI	C6EH19_ECOBD	B	Monofunctional biosynthetic peptidoglycan transglycosylase (Monofunctional TGase) (EC 2.4.2.-)	1,534.90	242	2	2	5
MTNN_ECOLI	C6EAC5_ECOBD	A	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase (MTA/SAH nucleosidase) (MTAN) (EC 3.2.2.9) (5'-methylthioadenosine nucleosidase) (S-adenosylhomocysteine nucleosidase)	1,364.71	232	2	2	2
MUG_ECOLI	C6EHS7_ECOBD	A	G/U mismatch-specific DNA glycosylase (Uracil-DNA glycosylase superfamily)	1,558.85	168	2	2	2
MUKB_ECOLI	C6EI58_ECOBD	A	Chromosome partition protein mukB (Structural maintenance of chromosome-related protein)	8.744.629	1486	31	31	39
MUKF_ECOLI	C6EI60_ECOBD	A	Chromosome partition protein mukF	1,594.88	440	1	1	1
MURA_ECOLI	C6EH38_ECOBD	A	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase)	1,355.72	419	3	4	4
MURC_ECOLI	C6EAW4_ECOBD	A	UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase)	1,865.94	491	1	1	1
MURD_ECOLI	C6EAW7_ECOBD	A	UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9) (D-glutamic acid-adding enzyme) (UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase)	9.634.894	438	1	1	1
MURF_ECOLI	C6EAW9_ECOBD	A	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)	1,007.48	452	4	4	4
MURG_ECOLI	C6EAW5_ECOBD	F1	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227) (Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase)	1,161.63	355	12	13	26
MUTH_ECOLI	C6EJ37_ECOBD	A	DNA mismatch repair protein mutH (Methyl-directed mismatch repair protein)	9.015.102	229	1	1	1
NADE_ECOLI	C6ECL8_ECOBD	A	NH(3)-dependent NAD(+) synthetase (EC 6.3.1.5)	9.115.057	275	5	5	5
NADR_ECOLI	C6EBI1_ECOBD	F1	Nicotinamide-nucleotide adenylyltransferase (Transcriptional regulator, XRE family)	8.204.159	410	8	9	12
NAGC_ECOLI	C6EJQ9_ECOBD	B	DNA-binding transcriptional dual regulator, repressor of N-acetylglucosamine (ROK family protein)	1,161.63	406	2	2	2
NAGD_ECOLI	C6EJR0_ECOBD	A	HAD-superfamily hydrolase, subfamily IIA (UMP phosphatase)	2,270.21	250	1	1	1
